"Area","Species","Trap_type","Bait","Line","Date","Month","trap_id","Season","Time_taken"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Boundary Traps",2022-03-18,NA,"Bo2_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Boundary Traps",2022-09-15,NA,"Bo1_Timms","Summer","3 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Boundary Traps",2022-10-04,NA,"Bo2_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC250","Egg & Meat & Scented Lure","Boundary Traps",2023-07-07,NA,"Bo10_DOC250","Summer","3 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Boundary Traps",2024-04-25,NA,"Bo1_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Boundary Traps",2024-04-25,NA,"Bo7_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Boundary Traps",2024-04-25,NA,"Bo2_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Weasel","DOC200","Egg & Meat & Scented Lure","Boundary Traps",2024-06-20,NA,"Bo2_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Boundary Traps",2024-07-21,NA,"Bo7_Timms","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Boundary Traps",2024-09-10,NA,"Bo2_Timms","Summer","2 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Boundary Traps",2024-11-19,NA,"Bo1_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC250","Egg & Meat & Scented Lure","Boundary Traps",2025-01-10,NA,"Bo10_DOC250","Summer","3 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Boundary Traps",2025-01-10,NA,"Bo2_DOC200","Summer","3 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Boundary Traps",2025-02-25,NA,"Bo7_Timms","Summer","3 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Boundary Traps",2025-04-07,NA,"Bo2_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Egg & Meat & Scented Lure","Farm Traps",2022-04-11,NA,"Fa10_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Egg & Meat & Scented Lure","Farm Traps",2022-05-15,NA,"Fa4_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Egg & Meat & Scented Lure","Farm Traps",2022-05-15,NA,"Fa10_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Egg & Meat & Scented Lure","Farm Traps",2022-06-06,NA,"Fa10_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Farm Traps",2022-07-21,NA,"Fa2_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2022-12-23,NA,"Fa28a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Farm Traps",2023-02-08,NA,"Fa10_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2023-02-08,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2023-08-08,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2023-08-08,NA,"Fa28a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Farm Traps",2024-05-20,NA,"Fa4_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Meat & Scented Lure","Farm Traps",2024-05-28,NA,"Fa4_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2024-05-28,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2024-08-08,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2024-08-22,NA,"Fa28a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2024-09-05,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2024-10-23,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Hedgehog","Timms","Peanut Butter & Scented Lure","Farm Traps",2024-11-28,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Egg & Meat & Scented Lure","Farm Traps",2024-12-19,NA,"Fa4_DOC200","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2025-01-22,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2025-02-21,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2025-03-07,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2025-03-20,NA,"Fa27a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Possum","Timms","Peanut Butter & Scented Lure","Farm Traps",2025-05-15,NA,"Fa28a_Timms","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Egg & Rabbit Meat","Ihumoana Island",2020-01-27,NA,"Ihu3","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC100","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2021-02-20,NA,"Ihu2","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC100","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2021-02-20,NA,"Ihu6","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2021-03-16,NA,"Ihu1","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2021-03-22,NA,"Ihu1","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2021-04-26,NA,"Ihu5","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2022-02-15,NA,"Ihu3","Summer","0 Hour(s) and 55 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2022-02-15,NA,"Ihu4","Summer","0 Hour(s) and 55 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2022-02-15,NA,"Ihu5","Summer","0 Hour(s) and 55 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2022-02-15,NA,"Ihu1","Summer","0 Hour(s) and 55 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC100","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2022-03-27,NA,"Ihu6","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2022-05-25,NA,"Ihu1","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2023-02-06,NA,"Ihu5","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2023-03-25,NA,"Ihu4","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2023-03-25,NA,"Ihu1","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC100","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2023-04-07,NA,"Ihu6","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2023-04-19,NA,"Ihu5","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2023-05-01,NA,"Ihu1","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2023-07-10,NA,"Ihu4","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2024-02-12,NA,"Ihu1","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC100","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2024-02-12,NA,"Ihu2","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2024-03-18,NA,"Ihu3","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","Fenn DS - Philproof Tunnel","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2024-03-18,NA,"Ihu1","Summer","Unspecified"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball & Scented Lure","Ihumoana Island",2024-09-28,NA,"Ihu5","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Peanut Butter & Rabbit Meat","Lagoon Line",2020-01-03,NA,"Lag4","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Egg & Rabbit Meat","Lagoon Line",2020-01-16,NA,"Lag5","Summer","30 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Rabbit Meat","Lagoon Line",2020-02-10,NA,"Lag3","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Rabbit Meat","Lagoon Line",2020-02-10,NA,"Lag4","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Rabbit Meat","Lagoon Line",2020-02-10,NA,"Lag6","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Egg & Rabbit Meat","Lagoon Line",2020-02-10,NA,"Lag7","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-03-06,NA,"Lag2","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-03-06,NA,"Lag6","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-03-28,NA,"Lag8","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-04-23,NA,"Lag6a","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-04-23,NA,"Lag8","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-05-04,NA,"Lag6","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-05-04,NA,"Lag7","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-05-04,NA,"Lag8","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-05-18,NA,"Lag2","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-05-18,NA,"Lag8","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-05-18,NA,"Lag10","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-06-02,NA,"Lag7","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-07-06,NA,"Lag6","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-08,NA,"Lag2","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-08,NA,"Lag3","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-08,NA,"Lag5","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-08,NA,"Lag7a","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-08,NA,"Lag8","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-31,NA,"Lag3","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-31,NA,"Lag4","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-31,NA,"Lag7a","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-31,NA,"Lag9","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Rabbit Meat","Lagoon Line",2020-08-31,NA,"Lag10","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-09-20,NA,"Lag2","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-09-20,NA,"Lag4","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-09-20,NA,"Lag6b","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Erayz Block & Golf Ball","Lagoon Line",2020-10-22,NA,"Lag1c","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat","Lagoon Line",2020-10-22,NA,"Lag3","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat","Lagoon Line",2020-10-22,NA,"Lag4","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat","Lagoon Line",2020-10-22,NA,"Lag6","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat","Lagoon Line",2020-11-09,NA,"Lag9","Summer","1 Hour(s) and 45 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2020-12-04,NA,"Lag1b","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2020-12-04,NA,"Lag6b","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2020-12-04,NA,"Lag10","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-01-05,NA,"Lag1b","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-01-05,NA,"Lag1c","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat & Scented Lure","Lagoon Line",2021-01-05,NA,"Lag6a","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Golf Ball & Rabbit Meat & Scented Lure","Lagoon Line",2021-01-05,NA,"Lag7a","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Golf Ball & Rabbit Meat & Scented Lure","Lagoon Line",2021-01-05,NA,"Lag8","Summer","2 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-01-27,NA,"Lag1b","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-01-27,NA,"Lag4","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-01-27,NA,"Lag6a","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-01-27,NA,"Lag7","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-03-12,NA,"Lag1b","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-03-12,NA,"Lag1c","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-03-12,NA,"Lag6a","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-03-12,NA,"Lag9","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-03-12,NA,"Lag10","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Weasel","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-03-16,NA,"Lag2","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-03-16,NA,"Lag3","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-03-16,NA,"Lag4","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-03-16,NA,"Lag5","Summer","0 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-03-30,NA,"Lag1a","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-03-30,NA,"Lag1b","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat & Scented Lure","Lagoon Line",2021-03-30,NA,"Lag7","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat & Scented Lure","Lagoon Line",2021-03-30,NA,"Lag9","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-04-04,NA,"Lag2","Summer","30 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Weasel","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-04-16,NA,"Lag1b","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Erayz Block & Golf Ball & Scented Lure","Lagoon Line",2021-04-16,NA,"Lag1c","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Weasel","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-04-16,NA,"Lag6","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Mouse","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-04-16,NA,"Lag6a","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Hedgehog","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-04-16,NA,"Lag7a","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-04-16,NA,"Lag9","Summer","1 Hour(s) and 30 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-04-22,NA,"Lag4","Summer","30 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat & Scented Lure","Lagoon Line",2021-05-11,NA,"Lag2","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Golf Ball & Rabbit Meat & Scented Lure","Lagoon Line",2021-05-11,NA,"Lag5","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Norway Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-05-13,NA,"Lag6b","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-05-13,NA,"Lag7","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Ship Rat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-05-13,NA,"Lag8","Summer","1 Hour(s) and 0 Minute(s)"
"O'Neill Bay Petrel Project","Stoat","DOC200","Rabbit Meat & Scented Lure","Lagoon Line",2021-05-13,NA,"Lag9","Summer","1 Hour(s) and 0 Minute(s)"
